Trend_x,Trend_y,Residuals_x,Residuals_y
3198.,159.1758100976,3198.,9.9741899024
3199.,159.5986932886,3199.,9.5513067114
3200.,160.4211667308,3200.,6.5188332692
3201.,161.2761842850,3201.,-8.4961842850
3202.,161.9956048835,3202.,3.3043951165
3203.,162.4842064373,3203.,2.8157935627
3204.,162.9057344447,3204.,2.3942655553
3205.,163.4167206505,3205.,-8.5867206505
3206.,163.4186228454,3206.,-8.5886228454
3207.,163.8127604249,3207.,-9.7127604249
3208.,163.9935903418,3208.,-5.8635903418
3209.,164.0536351899,3209.,-3.5936351899
3210.,163.9585259009,3210.,-1.8585259009
3211.,164.2898246846,3211.,4.2201753154
3212.,164.5120349272,3212.,3.9979650728
3213.,164.423936216,3213.,-6.003936216
3214.,164.2382260074,3214.,-6.3982260074
3215.,164.0721964257,3215.,-5.6521964257
3216.,163.8677854538,3216.,-5.2677854538
3217.,163.3015810098,3217.,-4.7015810098
3218.,162.6572298353,3218.,-4.0572298353
3219.,162.0189512786,3219.,4.3410487214
3220.,161.4612222247,3220.,30.5787777753
3221.,160.7417314095,3221.,31.2982685905
3222.,159.8560669551,3222.,13.3139330449
3223.,158.9324503386,3223.,3.5675496614
3224.,157.8957038664,3224.,4.6042961336
3225.,157.3593512877,3225.,-9.9193512877
3226.,156.7977064033,3226.,-9.3577064033
3227.,155.9255151872,3227.,-5.6655151872
3228.,155.3653983103,3228.,2.0246016897
3229.,154.7804666017,3229.,2.6095333983
3230.,153.9162739813,3230.,3.2037260187
3231.,152.7548929761,3231.,3.5951070239
3232.,151.7860565358,3232.,1.2639434642
3233.,150.7351813178,3233.,-6.1651813178
3234.,149.7847255883,3234.,-5.5747255883
3235.,148.6738684908,3235.,-4.4638684908
3236.,147.9695773404,3236.,-9.8595773404
3237.,147.439263177,3237.,-9.329263177
3238.,146.9257740832,3238.,-8.8157740832
3239.,146.1033020000,3239.,-9.4433020000
3240.,145.2656664930,3240.,-2.1456664930
3241.,144.406718612,3241.,-1.286718612
3242.,143.6585098190,3242.,0.461490181
3243.,142.8585410768,3243.,1.2614589232
3244.,142.0561765838,3244.,-0.9861765838
3245.,141.3786536501,3245.,-3.0886536501
3246.,141.5572198691,3246.,-0.4872198691
3247.,141.8917372987,3247.,3.0282627013
3248.,141.8562619765,3248.,3.0637380235
3249.,141.5463765884,3249.,17.3736234116
3250.,141.1915782917,3250.,2.7384217083
3251.,140.3425402614,3251.,2.6074597386
3252.,139.5140893338,3252.,-1.8640893338
3253.,138.9692715577,3253.,-1.6192715577
3254.,138.8631364244,3254.,-1.5131364244
3255.,138.7699075857,3255.,8.3700924143
3256.,138.6887249994,3256.,8.4512750006
3257.,138.5318727491,3257.,0.7581272509
3258.,138.4088341752,3258.,0.8811658248
3259.,138.0249566242,3259.,0.1750433758
3260.,137.5995818705,3260.,8.0404181295
3261.,136.9824623434,3261.,-3.7824623434
3262.,136.162046479,3262.,-2.962046479
3263.,135.3430831955,3263.,-2.3530831955
3264.,134.4410663888,3264.,-1.4510663888
3265.,133.4894731477,3265.,-1.9294731477
3266.,132.6857566423,3266.,-1.1257566423
3267.,131.901609776,3267.,-5.431609776
3268.,131.2200862987,3268.,-4.7500862987
3269.,130.7211241478,3269.,-5.8311241478
3270.,130.2645224127,3270.,-2.3445224127
3271.,129.7070309633,3271.,-1.7370309633
3272.,129.0808811072,3272.,0.0991188928
3273.,128.5928831910,3273.,-0.6228831910
3274.,128.1695182224,3274.,1.0104817776
3275.,128.2855351197,3275.,4.7044648803
3276.,128.2306645677,3276.,8.1893354323
3277.,128.2304516524,3277.,8.1895483476
3278.,128.1103547079,3278.,1.9596452921
3279.,127.9438693968,3279.,-5.3938693968
3280.,127.9622670955,3280.,-5.4122670955
3281.,128.9744306779,3281.,-6.4244306779
3282.,129.8382812748,3282.,-4.3682812748
3283.,130.2944136900,3283.,-8.3644136900
3284.,130.4787707536,3284.,-8.5487707536
3285.,130.4746288704,3285.,-8.5446288704
3286.,130.5960336587,3286.,-2.4760336587
3287.,130.2183084555,3287.,-1.4183084555
3288.,129.6846442728,3288.,-1.5646442728
3289.,128.9787505946,3289.,1.5712494054
3290.,128.1994201454,3290.,2.3505798546
3291.,127.2446297764,3291.,5.2553702236
3292.,126.1642170831,3292.,7.1557829169
3293.,124.7780432173,3293.,7.7219567827
3294.,123.2647928605,3294.,4.3352071395
3295.,121.6278359646,3295.,1.7021640354
3296.,119.9640478833,3296.,3.3659521167
3297.,118.0953971777,3297.,10.3146028223
3298.,116.1659577793,3298.,12.6740422207
3299.,113.8652644454,3299.,14.5447355546
3300.,111.6312172416,3300.,15.6087827584
3301.,109.6175390156,3301.,10.8924609844
3302.,107.8133577204,3302.,10.0366422796
3303.,106.177712972,3303.,9.7322870280
3304.,104.4111535935,3304.,11.4988464065
3305.,102.3671390065,3305.,5.3428609935
3306.,100.3490842375,3306.,-20.8190842375
3307.,98.367116356,3307.,-19.467116356
3308.,96.4702919658,3308.,-17.5702919658
3309.,94.3942687264,3309.,-12.2342687264
3310.,92.4121604113,3310.,-10.2521604113
3311.,90.7232363134,3311.,-9.7332363134
3312.,89.2985784502,3312.,-8.3085784502
3313.,87.975247231,3313.,-6.985247231
3314.,86.7554986523,3314.,-4.9654986523
3315.,85.7441076808,3315.,-6.0441076808
3316.,85.0752499490,3316.,-5.3752499490
3317.,84.7686482140,3317.,-5.0686482140
3318.,84.5941212711,3318.,-3.8841212711
3319.,84.5154590138,3319.,-3.8054590138
3320.,84.3874613242,3320.,-5.3374613242
3321.,84.3750707830,3321.,-5.3250707830
3322.,84.2774973386,3322.,-1.0974973386
3323.,84.5752714671,3323.,0.0247285329
3324.,84.9199064531,3324.,10.7600935469
3325.,85.4191682711,3325.,10.2608317289
3326.,86.0574509049,3326.,7.5625490951
3327.,86.7191111916,3327.,5.5008888084
3328.,87.4733751614,3328.,1.5266248386
3329.,88.247792249,3329.,0.7522077510
3330.,89.1923427484,3330.,2.8576572516
3331.,90.0770472717,3331.,2.0729527283
3332.,90.1219144261,3332.,2.0280855739
3333.,89.9886676935,3333.,4.1313323065
3334.,89.7795743958,3334.,9.7004256042
3335.,89.6541389386,3335.,9.8258610614
3336.,89.4624539627,3336.,2.7275460373
3337.,89.0871086548,3337.,3.1028913452
3338.,88.6589274955,3338.,4.5910725045
3339.,88.2634159324,3339.,4.9865840676
3340.,87.8249509615,3340.,5.4250490385
3341.,87.2092996444,3341.,-1.1092996444
3342.,86.5185553467,3342.,-7.1085553467
3343.,85.7788411969,3343.,-6.3688411969
3344.,84.9983317855,3344.,-5.5883317855
3345.,84.211370133,3345.,-4.041370133
3346.,83.2981854629,3346.,-8.2881854629
3347.,82.3171702643,3347.,-1.3671702643
3348.,81.4030757209,3348.,-4.7230757209
3349.,80.5824396929,3349.,-0.1324396929
3350.,80.0715350291,3350.,0.3784649709
3351.,79.5342811842,3351.,0.9157188158
3352.,78.8811454393,3352.,-0.7111454393
3353.,78.2278771886,3353.,-1.5778771886
3354.,77.4728206754,3354.,0.6971793246
3355.,76.6618562142,3355.,-0.0118562142
3356.,76.0034841106,3356.,-2.2134841106
3357.,75.6157505266,3357.,-1.8257505266
3358.,75.2644152755,3358.,1.1455847245
3359.,74.9172422931,3359.,1.4927577069
3360.,74.7632206845,3360.,-0.3532206845
3361.,74.7342947745,3361.,-0.3242947745
3362.,74.7160264106,3362.,2.7439735894
3363.,74.7740440327,3363.,2.6859559673
3364.,74.9335613491,3364.,-0.6535613491
3365.,75.1704043127,3365.,-0.8904043127
3366.,75.4321635824,3366.,0.6078364176
3367.,75.432324175,3367.,1.0376758250
3368.,75.2999893542,3368.,0.7400106458
3369.,75.2223162473,3369.,1.2476837527
3370.,75.1870835126,3370.,-0.4570835126
3371.,75.1395266031,3371.,0.0004733969
3372.,74.9870418356,3372.,0.1529581644
3373.,75.0877560081,3373.,0.0522439919
3374.,75.4167310698,3374.,-3.6067310698
3375.,75.8346361186,3375.,-4.0246361186
3376.,76.1270785295,3376.,-2.5770785295
3377.,76.4359697841,3377.,0.2740302159
3378.,76.7144277334,3378.,-0.0044277334
3379.,76.9443713334,3379.,1.1956286666
3380.,77.2147008992,3380.,4.2552991008
3381.,77.4353289995,3381.,4.0346710005
3382.,77.6022863485,3382.,-3.4022863485
3383.,77.6791286326,3383.,-3.4791286326
3384.,77.8636424381,3384.,0.0963575619
3385.,78.0292566083,3385.,2.1007433917
3386.,78.1117341276,3386.,2.0182658724
3387.,78.1351842624,3387.,-2.4151842624
3388.,78.2340075653,3388.,-2.9140075653
3389.,78.2801245781,3389.,-2.9601245781
3390.,78.3071772860,3390.,-2.9871772860
3391.,78.2465177014,3391.,-0.8065177014
3392.,78.2248399737,3392.,3.9851600263
3393.,78.1804663752,3393.,4.0295336248
3394.,78.0850735011,3394.,3.7649264989
3395.,78.0095469886,3395.,3.8404530114
3396.,77.9708380711,3396.,6.8391619289
3397.,77.9412738680,3397.,6.868726132
3398.,77.8734512673,3398.,5.7965487327
3399.,77.7578878344,3399.,-5.6978878344
3400.,77.52236404,3400.,-5.46236404
3401.,77.2284599878,3401.,-0.8184599878
3402.,76.9966626651,3402.,-0.5866626651
3403.,76.8091515097,3403.,-1.3791515097
3404.,76.6536743754,3404.,-1.2836743754
3405.,76.5529101452,3405.,-1.2129101452
3406.,76.5581931641,3406.,-1.2181931641
3407.,76.5821900836,3407.,-3.0421900836
3408.,76.3773082063,3408.,-0.7973082063
3409.,76.1149226483,3409.,-2.3049226483
3410.,75.9625409409,3410.,-2.1525409409
3411.,75.8848859544,3411.,-2.0748859544
3412.,75.8315418243,3412.,-0.9215418243
3413.,75.6601472287,3413.,-0.7501472287
3414.,75.593855127,3414.,1.0961448730
3415.,75.5218451154,3415.,-1.7918451154
3416.,75.4169396815,3416.,0.4730603185
3417.,75.3485519491,3417.,0.5414480509
3418.,75.3611266393,3418.,1.6088733607
3419.,75.373259417,3419.,3.0167405830
3420.,75.4256615099,3420.,2.9643384901
3421.,75.4519459104,3421.,-0.2619459104
3422.,75.5585442479,3422.,-0.9885442479
3423.,75.7245611452,3423.,-0.5345611452
3424.,75.9280950871,3424.,0.3719049129
3425.,75.7413551836,3425.,0.5586448164
3426.,75.6861697887,3426.,1.5938302113
3427.,75.6096260391,3427.,0.4103739609
3428.,75.5696754173,3428.,1.6703245827
3429.,75.5333459421,3429.,0.4866540579
3430.,75.6099383904,3430.,-0.1799383904
3431.,75.7267933589,3431.,-0.2967933589
3432.,75.9946401957,3432.,-0.5646401957
3433.,76.1731690412,3433.,-0.2431690412
3434.,76.2945754151,3434.,1.0654245849
3435.,76.3027515912,3435.,1.0572484088
3436.,76.3434648576,3436.,1.2265351424
3437.,76.4443661238,3437.,1.1256338762
3438.,76.5414496365,3438.,1.0285503635
3439.,76.4948168701,3439.,-3.3948168701
3440.,76.4974475073,3440.,-4.2574475073
3441.,76.4061867766,3441.,-4.1661867766
3442.,76.3707553965,3442.,-4.1307553965
3443.,76.2614401232,3443.,-1.9614401232
3444.,76.2089612449,3444.,-1.0489612449
3445.,76.2177005142,3445.,-1.9177005142
3446.,76.249919364,3446.,-0.079919364
3447.,76.235545086,3447.,1.8644549140
3448.,76.2169061587,3448.,2.1130938413
3449.,76.2811631068,3449.,1.8188368932
3450.,76.2858175723,3450.,4.6541824277
3451.,76.2838331559,3451.,0.0561668441
3452.,76.3150755396,3452.,5.4249244604
3453.,76.2539518449,3453.,5.4860481551
3454.,76.3431921448,3454.,5.3968078552
3455.,76.2928184104,3455.,2.1971815896
3456.,76.3847335160,3456.,0.875266484
3457.,76.183875739,3457.,-4.563875739
3458.,76.1420566717,3458.,-4.5220566717
3459.,76.0955770233,3459.,-1.3855770233
3460.,76.1363324198,3460.,0.2536675802
3461.,76.2910285624,3461.,-1.5810285624
3462.,76.4561147478,3462.,-4.8361147478
3463.,76.609004734,3463.,-4.989004734
3464.,76.6961480441,3464.,-0.8961480441
3465.,76.6505608281,3465.,-0.8505608281
3466.,76.5276395841,3466.,-0.7276395841
3467.,76.3913601667,3467.,-0.6413601667
3468.,76.2403295658,3468.,2.1596704342
3469.,76.0973061677,3469.,1.9126938323
3470.,76.0836227321,3470.,1.9263772679
3471.,76.0292778998,3471.,1.9807221002
3472.,76.1156250425,3472.,0.6343749575
3473.,76.2366078507,3473.,-0.1766078507
3474.,76.3337948764,3474.,-3.0237948764
3475.,76.4138857052,3475.,-0.3538857052
3476.,76.4272638112,3476.,-0.1172638112
3477.,76.4195526512,3477.,-0.1095526512
3478.,76.5805723799,3478.,1.9394276201
3479.,76.7679007452,3479.,-1.9479007452
3480.,76.935008947,3480.,1.5849910530
3481.,77.0340438062,3481.,-4.1140438062
3482.,76.9754558427,3482.,6.0745441573
3483.,76.7768705973,3483.,1.5731294027
3484.,76.6584960022,3484.,2.7015039978
3485.,76.6304629776,3485.,1.7195370224
3486.,76.5311021767,3486.,-1.8511021767
3487.,76.4207166640,3487.,-2.0407166640
3488.,76.4248737231,3488.,-1.7448737231
3489.,76.4757666085,3489.,0.6042333915
3490.,76.5806242497,3490.,0.4993757503
3491.,76.6980289474,3491.,1.6919710526
3492.,76.7725189699,3492.,1.6174810301
3493.,76.8578130875,3493.,1.5321869125
3494.,76.9347876509,3494.,3.0552123491
3495.,77.0125789939,3495.,-0.6925789939
3496.,77.1014759111,3496.,-0.7814759111
3497.,77.2341423362,3497.,-4.6041423362
3498.,77.3300489252,3498.,-4.7000489252
3499.,77.4002869827,3499.,-4.1802869827
3500.,77.3562572199,3500.,-4.1362572199
3501.,77.3865648146,3501.,1.4234351854
3502.,77.2590117556,3502.,-1.7790117556
3503.,77.2246907065,3503.,-1.7446907065
3504.,77.2747149426,3504.,-1.7947149426
3505.,77.2675061723,3505.,0.0124938277
3506.,77.4002376045,3506.,-0.0502376045
3507.,77.3613332125,3507.,5.1986667875
3508.,77.7553604838,3508.,4.8046395162
3509.,78.0059666131,3509.,1.8340333869
3510.,78.1300949059,3510.,1.7099050941
3511.,78.2408749915,3511.,6.5791250085
3512.,78.2460350178,3512.,6.5739649822
3513.,78.226698,3513.,-0.286698
3514.,78.2065410315,3514.,-3.0565410315
3515.,78.3658726132,3515.,-1.8258726132
3516.,78.5479646198,3516.,-2.9479646198
3517.,78.7015522435,3517.,-2.1615522435
3518.,78.8131248726,3518.,-3.2131248726
3519.,78.9210292419,3519.,-0.4710292419
3520.,79.1337538789,3520.,-0.6837538789
3521.,79.23218578,3521.,-0.78218578
3522.,79.293339147,3522.,-2.073339147
3523.,79.1329966704,3523.,-1.9129966704
3524.,78.9111103309,3524.,-1.6911103309
3525.,78.6228292827,3525.,-0.7428292827
3526.,78.3236748284,3526.,-0.6636748284
3527.,78.2307017146,3527.,5.4192982854
3528.,78.0412648078,3528.,3.1587351922
3529.,77.9127275816,3529.,3.2872724184
3530.,77.8321427439,3530.,1.9478572561
3531.,77.7706806496,3531.,1.0393193504
3532.,77.7265652676,3532.,1.0834347324
3533.,77.8172916714,3533.,-3.8272916714
3534.,77.9041402976,3534.,-3.9141402976
3535.,77.7955271920,3535.,1.524472808
3536.,77.6585032504,3536.,1.6614967496
3537.,77.6974624567,3537.,1.6225375433
3538.,77.7813966341,3538.,1.7586033659
3539.,77.6625783143,3539.,1.8774216857
3540.,77.4657890326,3540.,-2.1157890326
3541.,77.5099408820,3541.,-3.7599408820
3542.,77.4850426963,3542.,-2.1350426963
3543.,77.3996899137,3543.,-0.8796899137
3544.,77.2575591746,3544.,-0.7375591746
3545.,77.1772264377,3545.,-2.7672264377
3546.,77.0834052866,3546.,-3.0334052866
3547.,76.9773732134,3547.,-2.5673732134
3548.,76.8945908175,3548.,0.3954091825
3549.,76.7995864006,3549.,1.6404135994
3550.,76.6695268296,3550.,4.0204731704
3551.,76.531867313,3551.,4.1581326870
3552.,76.3586969127,3552.,2.9213030873
3553.,76.2962945933,3553.,2.9837054067
3554.,76.1197850461,3554.,0.5502149539
3555.,75.9649294435,3555.,-1.9949294435
3556.,75.8604718114,3556.,-1.8904718114
3557.,75.7260685406,3557.,-3.3760685406
3558.,75.589421731,3558.,-3.309421731
3559.,75.3094835670,3559.,-3.0294835670
3560.,74.9993238805,3560.,1.2506761195
3561.,74.7931665496,3561.,2.7668334504
3562.,74.5987648644,3562.,2.9612351356
3563.,74.5041806156,3563.,3.0558193844
3564.,74.4140182111,3564.,4.1359817889
3565.,74.2794094996,3565.,4.2705905004
3566.,73.864432943,3566.,-2.834432943
3567.,73.4733273687,3567.,-2.4433273687
3568.,73.1363453306,3568.,-0.3063453306
3569.,72.8997136968,3569.,-0.0697136968
3570.,72.6882053954,3570.,0.1217946046
3571.,72.5236934019,3571.,0.2863065981
3572.,72.3194192394,3572.,0.4905807606
3573.,71.9207556230,3573.,-1.8907556230
3574.,71.6274234977,3574.,-2.3574234977
3575.,71.2704706788,3575.,-2.0004706788
3576.,71.2343846973,3576.,-2.1243846973
3577.,71.1563079571,3577.,-2.0463079571
3578.,71.1719182767,3578.,0.0280817233
3579.,71.2332836531,3579.,2.0867163469
3580.,71.2432931663,3580.,2.0767068337
3581.,71.1547457474,3581.,-0.5747457474
3582.,71.0767999275,3582.,-0.4967999275
3583.,70.9934607805,3583.,-0.4134607805
3584.,70.9017585902,3584.,-0.8217585902
3585.,70.7789983918,3585.,-0.6989983918
3586.,70.7469804526,3586.,0.8130195474
3587.,70.6783125326,3587.,0.8816874674
3588.,70.6715916555,3588.,-2.3515916555
3589.,70.7017291445,3589.,-2.3817291445
3590.,70.7883999638,3590.,-0.7583999638
3591.,70.9566932433,3591.,4.9933067567
3592.,71.0287888740,3592.,2.941211126
3593.,71.2849688555,3593.,2.6850311445
3594.,71.5860207479,3594.,0.4839792521
3595.,71.9961204104,3595.,-0.5461204104
3596.,72.2038786835,3596.,-4.8538786835
3597.,72.4434304288,3597.,-5.0934304288
3598.,72.6634311083,3598.,1.3465688917
3599.,72.8330530703,3599.,1.1769469297
3600.,73.0966060386,3600.,5.8033939614
3601.,73.3182622483,3601.,-1.3182622483
3602.,73.3313071644,3602.,1.7186928356
3603.,73.2587820789,3603.,-1.2587820789
3604.,73.2598745158,3604.,-1.6998745158
3605.,73.3781614533,3605.,-1.8181614533
3606.,73.5175972276,3606.,-0.8175972276
3607.,73.6478250923,3607.,-0.9478250923
3608.,73.7690765363,3608.,-2.4290765363
3609.,73.8805542594,3609.,-2.5405542594
3610.,73.9071856667,3610.,-1.6371856667
3611.,73.9219558767,3611.,-0.2619558767
3612.,73.9830188679,3612.,3.7969811321
3613.,74.1424981313,3613.,3.6375018687
3614.,74.1822161317,3614.,4.5377838683
3615.,74.1873806881,3615.,6.1326193119
3616.,74.2616002627,3616.,6.0583997373
3617.,74.4909563070,3617.,3.339043693
3618.,74.6429103717,3618.,-2.9029103717
3619.,74.5974434302,3619.,-2.8574434302
3620.,74.5307211941,3620.,-6.9907211941
3621.,74.4588613559,3621.,-0.3188613559
3622.,74.2804287753,3622.,-0.8904287753
3623.,74.2721015199,3623.,0.1278984801
3624.,74.4179002922,3624.,-1.0279002922
3625.,74.4202532334,3625.,-5.8502532334
3626.,74.5312754536,3626.,-5.9612754536
3627.,74.497971415,3627.,0.1420285850
3628.,74.5586932886,3628.,2.9613067114
3629.,74.5691195724,3629.,2.9508804276
3630.,74.5519101225,3630.,1.7680898775
3631.,74.5181215883,3631.,1.8018784117
3632.,74.4243962491,3632.,-0.3243962491
3633.,74.3758891481,3633.,-0.2758891481
3634.,74.2610985526,3634.,-0.1610985526
3635.,74.1555194908,3635.,2.1244805092
3636.,74.0661996874,3636.,2.5738003126
3637.,74.0125758228,3637.,2.6274241772
3638.,73.8788690571,3638.,-0.7188690571
3639.,73.8116201952,3639.,-0.6516201952
3640.,73.9118199733,3640.,-0.7518199733
3641.,74.1339180955,3641.,-2.8239180955
3642.,74.4160945888,3642.,-3.1060945888
3643.,74.8280636028,3643.,-3.0780636028
3644.,75.0562619765,3644.,3.7337380235
3645.,75.2621687920,3645.,3.127831208
3646.,75.4143917189,3646.,2.9756082811
3647.,75.709581644,3647.,2.0604183560
3648.,75.8809322974,3648.,-5.2409322974
3649.,76.0631203425,3649.,-5.4231203425
3650.,76.2401094022,3650.,-1.0601094022
3651.,76.2300654601,3651.,0.9499345399
3652.,76.0255636594,3652.,-0.1855636594
3653.,75.9303653537,3653.,-0.0903653537
3654.,75.8112208657,3654.,-1.3212208657
3655.,75.8656080545,3655.,-1.3756080545
3656.,75.9131457111,3656.,-1.4231457111
3657.,76.0271238307,3657.,1.4528761693
3658.,76.1636148044,3658.,-0.1736148044
3659.,76.2846093909,3659.,0.3953906091
3660.,75.9676812612,3660.,0.0323187388
3661.,75.6929955378,3661.,0.3070044622
3662.,75.4202942309,3662.,0.5797057691
3663.,75.3208849578,3663.,8.6291150422
3664.,75.2167331083,3664.,8.7332668917
3665.,75.2822254185,3665.,5.9677745815
3666.,75.5521370812,3666.,5.1078629188
3667.,76.1345061043,3667.,4.5254938957
3668.,76.6692065505,3668.,-1.6592065505
3669.,77.1509395456,3669.,-2.1409395456
3670.,77.8144229767,3670.,-2.8044229767
3671.,78.5685682575,3671.,-7.5185682575
3672.,79.2663543908,3672.,-8.2163543908
3673.,79.7512926680,3673.,-6.1712926680
3674.,79.9781428798,3674.,-6.3981428798
3675.,80.1360141793,3675.,-8.1860141793
3676.,80.2785512696,3676.,-8.3285512696
3677.,80.4618718431,3677.,-3.4418718431
3678.,80.6208464518,3678.,-1.5208464518
3679.,80.8174377676,3679.,3.2125622324
3680.,80.9291993024,3680.,-1.2491993024
3681.,80.9985768647,3681.,-1.3185768647
3682.,81.1223558857,3682.,-3.0223558857
3683.,81.2714274389,3683.,-6.1614274389
3684.,81.1592085891,3684.,-6.0492085891
3685.,81.0325024349,3685.,9.9274975651
3686.,80.8313780607,3686.,13.8986219393
3687.,80.6128195429,3687.,18.3171804571
3688.,80.4452017033,3688.,16.6147982967
3689.,80.5028177309,3689.,16.5571822691
3690.,80.334074611,3690.,13.4559253890
3691.,80.1457466760,3691.,8.184253324
3692.,80.1881782147,3692.,-4.9381782147
3693.,80.2440442592,3693.,-5.5740442592
3694.,80.1152488165,3694.,-5.4452488165
3695.,79.9159324107,3695.,-5.9559324107
3696.,79.6998081497,3696.,-10.6698081497
3697.,79.4429964439,3697.,-10.4129964439
3698.,79.2340816327,3698.,-5.0040816327
3699.,79.0191424494,3699.,-4.7891424494
3700.,78.6053088405,3700.,-4.3753088405
3701.,78.0930929353,3701.,-0.3830929353
3702.,77.5843860563,3702.,0.1256139437
3703.,77.1714066004,3703.,-0.6514066004
3704.,76.7736621441,3704.,-2.6936621441
3705.,76.4748512990,3705.,-2.3948512990
3706.,76.0441178736,3706.,-2.2041178736
3707.,75.6081329135,3707.,-5.6881329135
3708.,75.1167598360,3708.,-5.1967598360
3709.,74.4690072255,3709.,1.4709927745
3710.,73.8590113026,3710.,2.4709886974
3711.,73.6725126277,3711.,3.8674873723
3712.,73.6535117443,3712.,3.8864882557
3713.,73.8775344855,3713.,1.0824655145
3714.,74.1774117194,3714.,0.7825882806
3715.,74.6588821944,3715.,9.3811178056
3716.,75.1628308682,3716.,8.8771691318
3717.,75.6097494847,3717.,0.9902505153
3718.,75.7985243154,3718.,0.5314756846
3719.,75.9496860631,3719.,0.6503139369
3720.,75.9914478244,3720.,2.2885521756
3721.,75.949342454,3721.,2.3306575460
3722.,75.7527323382,3722.,-1.4227323382
3723.,75.5310831502,3723.,-5.4010831502
3724.,75.5219418333,3724.,-5.3919418333
3725.,75.3276278058,3725.,-0.4576278058
3726.,75.2957355772,3726.,-0.4257355772
3727.,75.3264076196,3727.,-2.6764076196
3728.,75.3798344243,3728.,-2.7298344243
3729.,75.4023157942,3729.,-2.2323157942
3730.,75.3645933090,3730.,-0.7345933090
3731.,75.4362472536,3731.,-0.5062472536
3732.,75.4811431742,3732.,-0.5511431742
3733.,75.1580058438,3733.,-0.2280058438
3734.,74.8368141974,3734.,1.8531858026
3735.,74.8001762214,3735.,-0.2801762214
3736.,74.8508104374,3736.,1.8391895626
3737.,74.9773385581,3737.,2.8226614419
3738.,75.1395558223,3738.,2.6604441777
3739.,75.2144102924,3739.,2.5655897076
3740.,75.2289866135,3740.,0.5910133865
3741.,75.5283084555,3741.,0.0816915445
3742.,75.7951459829,3742.,-0.6751459829
3743.,75.8835697298,3743.,-4.1535697298
3744.,75.9825481891,3744.,-4.2525481891
3745.,76.1775594011,3745.,-1.1475594011
3746.,76.4307549435,3746.,0.7892450565
3747.,76.6979009717,3747.,0.5220990283
3748.,76.862403905,3748.,0.3575960950
3749.,76.8925567963,3749.,-2.3325567963
3750.,76.8707633242,3750.,4.1792366758
3751.,76.9777682394,3751.,-1.1377682394
3752.,77.0312108995,3752.,0.4387891005
3753.,77.0634086842,3753.,0.4065913158
3754.,77.0102414551,3754.,1.0297585449
3755.,76.9063355908,3755.,1.1336644092
3756.,76.6685410768,3756.,-2.5885410768
3757.,76.4779673379,3757.,-2.3979673379
3758.,76.4196985209,3758.,5.9403014791
3759.,76.4974203266,3759.,5.8625796734
3760.,76.6817882625,3760.,2.2882117375
3761.,76.7196572969,3761.,-0.0396572969
3762.,76.8750347686,3762.,-1.4750347686
3763.,77.0239980520,3763.,-2.8639980520
3764.,77.2444352080,3764.,-3.0844352080
3765.,77.3872128474,3765.,-1.6572128474
3766.,77.4914786292,3766.,-1.7614786292
3767.,77.5410238057,3767.,1.0889761943
3768.,77.5876688034,3768.,1.0423311966
3769.,77.4698865206,3769.,1.1601134794
3770.,77.3747117715,3770.,-1.3747117715
3771.,77.3358905071,3771.,-1.3358905071
3772.,77.3899723663,3772.,-1.3899723663
3773.,77.5199442796,3773.,-1.9299442796
3774.,77.5205979750,3774.,-2.4105979750
3775.,77.4052125756,3775.,-1.8152125756
3776.,77.4125923577,3776.,-2.3025923577
3777.,77.2141128904,3777.,-0.5841128904
3778.,77.0528478561,3778.,-2.5028478561
3779.,76.8863210945,3779.,-0.2563210945
3780.,76.7272909919,3780.,1.7327090081
3781.,76.5696924053,3781.,8.4503075947
3782.,76.2861847380,3782.,8.733815262
3783.,75.9956871050,3783.,5.444312895
3784.,76.0022793268,3784.,0.8877206732
3785.,76.0567693492,3785.,-1.4767693492
3786.,75.9818231444,3786.,0.9081768556
3787.,75.7070717344,3787.,-1.1270717344
3788.,75.3865145303,3788.,0.2334854697
3789.,75.0380860269,3789.,-2.1680860269
3790.,74.6942567216,3790.,0.4457432784
3791.,74.4346562776,3791.,-0.3446562776
3792.,74.1818555347,3792.,0.9581444653
3793.,74.1444367936,3793.,-0.0544367936
3794.,74.1074529434,3794.,1.1425470566
3795.,74.044611203,3795.,-1.044611203
3796.,73.8952161997,3796.,-0.8952161997
3797.,73.6964812340,3797.,-2.6864812340
3798.,73.4525300686,3798.,-6.3625300686
3799.,73.0752191443,3799.,-2.9652191443
3800.,72.7283736891,3800.,-2.6183736891
3801.,72.584552085,3801.,-0.844552085
3802.,72.4379686969,3802.,0.8720313031
3803.,72.3504256042,3803.,0.9595743958
3804.,72.3598131328,3804.,0.9501868672
3805.,72.4261020635,3805.,1.1338979365
3806.,72.5596958028,3806.,1.0003041972
3807.,72.9002684092,3807.,0.6597315908
3808.,73.2752800743,3808.,-0.2152800743
3809.,73.5738329294,3809.,-2.4538329294
3810.,73.7465177014,3810.,-3.8165177014
3811.,73.7952553852,3811.,-2.6752553852
3812.,73.8149985277,3812.,2.0650014723
3813.,73.8682418628,3813.,2.7617581372
3814.,73.8976124035,3814.,2.7323875965
3815.,73.894930123,3815.,2.7350698770
3816.,73.9555493896,3816.,1.5744506104
3817.,73.9910084034,3817.,1.5389915966
3818.,74.0564076196,3818.,-2.8264076196
3819.,74.0989626039,3819.,-2.8689626039
